student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
626371,14.0,99.7,5.2,100.0,A
304800,10.6,87.7,2.7,100.0,A
418259,2.1,82.5,8.4,70.0,B
421768,17.7,97.6,5.0,93.1,A
461354,23.5,83.8,2.6,100.0,A
839457,12.8,82.2,5.5,64.3,C
510703,17.8,81.4,6.8,96.7,A
498265,6.2,63.8,6.2,75.0,B
3758,29.3,87.4,8.3,100.0,A
337455,17.7,77.8,8.0,83.6,B
626413,22.7,84.6,4.7,100.0,A
544981,4.1,81.1,10.0,61.1,C
292993,13.1,75.3,4.8,100.0,A
580286,26.5,80.0,4.8,100.0,A
299769,10.7,96.1,5.4,76.3,B
865947,27.9,88.8,6.0,100.0,A
542059,18.9,90.9,10.0,93.8,A
82498,9.8,93.9,6.8,73.3,B
541878,6.9,82.3,3.7,69.4,C
79657,17.0,68.9,6.6,97.1,A
844227,17.9,78.6,7.9,96.4,A
852399,7.6,100.0,6.7,69.1,C
216131,11.3,71.5,8.3,72.2,B
205555,15.0,72.6,7.1,70.3,B
882682,8.8,88.6,7.1,85.8,A
286165,11.8,74.3,6.2,83.8,B
728405,5.8,80.9,7.4,60.0,C
755082,11.2,99.9,6.1,67.5,C
293870,15.5,63.1,6.6,81.1,B
347249,10.0,75.6,6.0,63.9,C
231682,23.3,79.6,4.4,100.0,A
886861,27.2,80.6,1.3,100.0,A
655131,12.5,86.4,3.4,69.9,C
477956,16.8,66.2,2.7,84.8,B
329908,24.8,61.2,8.1,96.4,A
800891,16.7,89.6,6.3,87.6,A
474265,9.8,83.6,1.3,67.7,C
946014,8.2,75.0,2.9,80.6,B
201915,8.6,86.0,6.2,67.3,C
455914,17.8,74.6,4.2,100.0,A
260902,17.6,74.8,5.1,90.9,A
699156,16.5,74.1,4.9,91.5,A
820062,9.5,100.0,3.9,71.9,B
252175,24.2,73.5,6.9,91.6,A
349647,14.9,91.3,5.6,81.8,B
681786,1.9,77.8,7.7,51.6,D
552024,17.1,94.5,6.1,91.9,A
346997,12.8,79.2,3.5,67.1,C
101688,5.6,85.7,5.7,49.2,D
232717,22.3,70.8,5.5,100.0,A
588208,19.7,80.8,10.0,100.0,A
551046,7.3,80.0,4.5,61.9,C
439181,7.0,74.0,7.2,77.0,B
803770,18.3,67.4,7.8,86.4,A
281981,14.4,83.9,5.8,87.4,A
322012,19.7,70.2,9.5,94.9,A
607741,9.0,100.0,6.4,75.6,B
235955,12.6,75.8,6.6,71.3,B
531839,24.9,97.4,4.1,93.9,A
255936,27.4,87.2,5.6,100.0,A
139974,10.8,83.4,3.5,89.4,A
51441,16.7,77.5,5.8,100.0,A
997105,23.1,91.0,4.0,100.0,A
674462,12.6,83.8,3.4,86.0,A
94943,20.7,99.0,5.3,93.0,A
658101,14.3,72.2,7.5,78.1,B
702557,9.9,88.1,7.2,60.5,C
407120,23.5,84.5,4.2,100.0,A
960204,0.0,71.0,2.4,37.8,F
925699,27.9,91.5,8.0,100.0,A
986018,24.0,78.3,6.1,100.0,A
461525,9.2,100.0,3.0,79.8,B
813669,15.0,100.0,6.6,98.4,A
162198,11.2,95.4,4.3,89.8,A
128366,27.3,77.5,5.4,100.0,A
176679,21.4,100.0,7.0,100.0,A
81185,22.4,75.1,2.8,100.0,A
166543,10.0,85.7,10.0,70.1,B
375414,12.4,78.9,4.2,75.7,B
197738,0.7,96.3,2.3,38.5,F
205026,9.3,90.1,6.0,88.1,A
10849,13.0,85.5,7.3,99.4,A
787073,16.0,89.4,6.5,100.0,A
597502,27.4,77.7,6.4,100.0,A
842676,23.8,83.2,5.6,100.0,A
148287,16.5,77.6,5.1,96.3,A
496026,6.7,83.9,7.2,72.7,B
185175,24.5,73.1,6.3,100.0,A
442623,8.1,84.6,4.4,40.1,D
802454,12.3,97.1,6.5,86.7,A
102094,12.3,95.2,8.0,76.4,B
133465,9.5,92.3,5.6,50.1,D
917330,3.8,100.0,5.9,63.9,C
289838,9.9,79.9,7.2,57.5,C
345039,13.6,84.7,5.0,68.9,C
243024,21.9,97.1,6.5,95.0,A
455731,22.4,100.0,7.7,100.0,A
540629,4.0,97.1,5.8,79.8,B
895157,7.1,77.6,8.1,85.2,A
530569,17.4,85.9,8.3,85.3,A
823374,15.5,70.1,7.5,79.9,B
925281,22.2,86.3,3.5,100.0,A
867119,19.5,75.2,1.5,100.0,A
817693,25.4,89.5,3.7,95.8,A
758164,9.5,91.1,4.4,91.7,A
997089,22.2,85.4,2.8,100.0,A
636346,13.0,85.6,5.3,88.1,A
231263,23.8,80.1,4.0,100.0,A
484208,24.8,87.3,5.8,100.0,A
231485,11.0,76.6,6.9,100.0,A
129430,14.5,100.0,6.2,100.0,A
114583,11.5,91.3,5.7,92.0,A
689726,24.1,72.1,7.5,100.0,A
375062,19.0,100.0,3.1,86.5,A
618813,21.5,81.2,5.7,100.0,A
726108,6.9,68.6,9.5,73.3,B
355911,8.4,81.7,4.5,65.6,C
976860,14.8,71.2,5.0,81.6,B
475399,17.1,74.8,10.0,85.7,A
10407,15.8,72.5,5.4,79.0,B
548174,20.5,74.6,6.3,100.0,A
742161,9.7,94.3,5.2,88.7,A
454940,19.6,93.4,6.0,89.4,A
201824,0.0,86.4,2.0,47.7,D
873860,11.9,74.7,5.2,78.0,B
815020,14.6,83.7,6.0,80.5,B
192818,30.3,83.4,8.9,100.0,A
221540,0.0,79.0,5.7,47.9,D
562097,25.0,83.6,5.4,100.0,A
976504,9.0,88.4,7.9,71.8,B
67614,24.3,88.9,4.9,100.0,A
748650,0.1,82.2,4.3,61.5,C
272221,16.3,78.1,4.6,85.3,A
639525,17.2,82.5,4.4,83.3,B
274481,5.0,76.3,10.0,69.3,C
858183,5.7,81.7,4.8,67.3,C
649239,17.5,73.3,7.8,90.6,A
126226,18.0,72.6,8.3,100.0,A
271878,11.1,89.1,2.7,91.7,A
413928,18.9,74.3,5.4,100.0,A
600674,21.6,82.3,6.4,100.0,A
862320,20.1,84.7,5.5,88.8,A
250561,17.3,78.1,0.3,100.0,A
168435,11.3,65.1,6.3,70.3,B
513455,0.0,88.7,7.9,51.4,D
420628,12.7,84.2,4.5,67.9,C
549564,12.3,87.3,5.8,86.5,A
705776,27.2,84.9,7.6,100.0,A
511308,13.5,84.1,3.9,75.2,B
832049,9.3,87.4,2.5,67.0,C
501686,21.5,79.0,6.9,100.0,A
529383,17.9,94.6,5.2,100.0,A
120142,15.7,85.5,7.6,99.3,A
474257,11.8,93.3,5.5,80.9,B
69919,6.7,88.8,2.9,59.3,C
595503,4.6,80.6,8.7,87.1,A
480644,15.7,91.2,4.4,79.6,B
30614,12.2,100.0,6.9,83.6,B
675534,12.9,84.9,4.5,94.4,A
693612,13.2,85.5,3.0,83.8,B
743991,6.8,83.9,5.3,78.5,B
731261,14.9,95.5,2.7,84.1,B
245635,19.9,83.5,8.4,100.0,A
868013,21.2,79.6,6.1,100.0,A
243901,14.9,92.0,4.4,96.1,A
602369,29.3,79.5,5.0,100.0,A
563995,25.7,73.6,8.1,100.0,A
695447,28.0,75.2,3.7,100.0,A
496446,3.1,68.0,7.5,43.9,D
853546,19.0,100.0,5.2,86.8,A
735434,5.4,94.0,4.8,56.3,C
155166,10.4,79.2,5.2,72.1,B
464501,15.1,73.6,7.1,86.0,A
383151,16.8,83.8,4.6,100.0,A
125702,10.0,98.9,3.6,74.0,B
8185,15.4,92.3,5.7,88.8,A
134187,1.3,71.1,5.6,34.9,F
587528,11.4,89.7,4.5,68.4,C
472258,12.5,87.6,6.1,79.5,B
896988,27.8,87.6,8.6,100.0,A
594166,9.2,65.4,2.4,69.6,C
536704,29.5,76.6,6.6,100.0,A
390915,13.9,92.9,6.7,90.7,A
729173,6.6,81.6,6.4,77.3,B
938189,7.6,89.2,5.6,72.2,B
410958,8.0,84.4,4.9,61.7,C
213803,15.7,77.1,6.3,95.1,A
624739,5.8,84.2,8.0,69.4,C
129274,15.8,88.5,9.6,90.8,A
26187,11.4,100.0,6.8,79.8,B
787873,7.3,88.6,7.0,46.2,D
448288,15.9,78.6,6.8,96.2,A
996072,18.7,88.9,5.7,100.0,A
625732,11.5,76.0,5.9,89.6,A
93076,14.9,94.0,7.3,83.5,B
443959,8.5,81.6,7.3,84.4,B
963478,9.9,82.3,6.7,74.6,B
313919,18.0,78.4,1.8,99.9,A
611314,23.3,71.3,4.7,100.0,A
296903,15.8,100.0,3.9,100.0,A
616397,17.4,73.5,7.1,100.0,A
170371,15.8,70.2,3.6,80.9,B
884591,13.2,93.4,5.6,87.8,A
97462,18.5,90.8,5.3,100.0,A
320503,4.3,84.5,9.1,59.9,C
471884,0.0,76.2,3.8,59.1,C
186052,18.6,96.8,5.5,100.0,A
873505,11.4,90.5,3.0,62.6,C
149799,3.9,95.3,2.5,62.9,C
741058,21.8,70.6,5.6,100.0,A
219382,19.6,84.2,5.8,100.0,A
762015,6.6,81.6,5.4,41.3,D
470518,11.6,98.0,7.8,92.4,A
133903,7.1,91.5,4.1,65.8,C
126818,11.8,92.4,3.0,80.2,B
975241,22.8,86.5,4.1,100.0,A
860777,19.9,69.4,7.8,100.0,A
682906,24.4,89.1,3.3,92.5,A
50921,20.4,86.2,5.8,100.0,A
521075,13.6,99.7,1.7,67.9,C
240190,8.9,98.4,4.7,73.5,B
916540,16.3,86.4,3.3,90.8,A
684402,19.8,98.6,4.3,78.5,B
674723,6.7,86.8,7.5,67.1,C
302998,32.1,80.2,7.0,100.0,A
9194,17.4,86.9,5.4,100.0,A
628518,23.3,83.7,8.6,100.0,A
382361,18.1,68.7,6.3,98.1,A
363326,17.0,87.2,3.2,91.8,A
904986,9.3,83.8,2.9,79.8,B
284208,20.0,75.2,5.1,100.0,A
593081,23.9,69.8,6.0,100.0,A
256273,11.6,100.0,7.6,82.8,B
260803,20.3,77.9,4.7,100.0,A
209492,0.8,89.7,4.5,58.4,C
173010,8.2,98.0,7.7,60.4,C
857927,17.3,99.9,5.7,100.0,A
252501,20.3,93.9,7.4,98.1,A
751323,17.1,86.2,3.7,85.1,A
240188,16.5,100.0,4.1,100.0,A
65470,11.2,60.4,6.9,90.9,A
957145,2.6,70.6,9.7,48.4,D
66757,20.6,77.8,8.7,100.0,A
363500,5.9,89.0,7.5,60.8,C
836215,12.9,85.7,6.5,100.0,A
539605,10.3,77.4,2.2,74.7,B
506669,18.1,76.6,6.9,88.6,A
380909,6.9,74.2,2.1,65.2,C
216757,10.6,79.0,4.3,78.6,B
856079,8.8,78.3,4.2,75.3,B
218041,20.0,89.5,5.9,86.4,A
159818,12.5,78.5,3.7,84.1,B
922822,14.6,100.0,3.4,77.2,B
255581,13.2,96.4,7.5,78.7,B
851270,18.4,75.9,8.0,89.2,A
62391,24.7,80.4,10.0,100.0,A
91206,12.6,79.8,6.9,81.2,B
376748,10.8,100.0,4.0,77.4,B
411887,26.6,91.0,10.0,100.0,A
365412,15.2,91.2,7.3,64.6,C
664344,11.9,62.5,5.6,81.5,B
117424,18.1,63.9,5.7,83.6,B
694858,15.9,84.1,8.7,94.8,A
139990,14.2,80.8,6.1,85.0,B
894650,11.4,81.4,5.0,73.4,B
399083,8.0,100.0,5.2,47.7,D
111651,7.7,83.5,6.0,68.5,C
234114,1.9,68.3,3.4,52.4,D
631766,16.1,88.8,2.5,93.7,A
781243,6.9,77.1,9.8,53.7,D
102877,23.9,98.0,6.3,100.0,A
622371,16.8,78.1,6.5,94.5,A
49181,11.7,81.9,4.5,54.1,D
581620,8.1,100.0,5.6,71.0,B
618038,12.5,72.5,5.3,83.9,B
623383,11.4,69.6,5.0,68.2,C
643799,12.8,82.5,6.3,78.2,B
844573,19.6,82.7,3.7,99.8,A
538454,9.9,86.1,9.0,87.0,A
370804,16.5,60.4,6.1,100.0,A
5709,9.6,91.2,3.0,66.1,C
261726,16.5,86.5,2.4,100.0,A
690647,14.9,68.6,4.9,89.5,A
990926,24.3,65.9,4.0,100.0,A
394761,16.0,80.1,7.2,83.3,B
633441,18.3,63.4,7.5,100.0,A
908878,3.3,77.4,5.9,70.1,B
483088,25.2,90.1,6.2,100.0,A
868952,9.3,95.2,3.4,63.8,C
845301,22.0,88.7,8.1,100.0,A
589158,18.4,75.9,4.4,88.6,A
601689,12.5,89.9,1.8,71.5,B
898952,15.7,97.3,7.0,100.0,A
116536,15.3,80.7,6.2,63.6,C
987184,17.2,74.3,4.9,96.8,A
210485,13.2,81.2,3.4,76.2,B
901849,11.4,79.6,3.2,79.7,B
251680,19.8,90.1,8.9,100.0,A
178299,0.7,84.5,5.8,52.9,D
902487,11.5,86.9,8.4,64.5,C
372501,9.7,83.1,4.6,81.1,B
843179,14.2,87.7,4.7,85.1,A
73584,12.4,89.8,6.4,95.4,A
233442,12.4,93.8,7.2,70.0,B
274899,7.3,88.6,3.5,56.1,C
830261,21.2,88.6,6.4,98.0,A
12378,2.2,99.2,8.2,56.3,C
184404,20.0,76.2,4.3,100.0,A
353396,24.3,79.3,8.6,100.0,A
849700,22.9,88.7,5.8,100.0,A
704429,11.8,81.4,4.6,82.8,B
681246,17.0,75.6,8.9,94.8,A
110448,15.6,82.8,4.4,100.0,A
193575,4.1,78.4,5.3,51.5,D
286618,7.5,87.6,3.8,79.5,B
348114,29.6,91.5,8.8,100.0,A
997808,14.5,83.8,6.7,93.5,A
10121,32.5,76.4,4.6,100.0,A
819350,22.3,92.3,4.6,100.0,A
19619,13.1,85.0,3.1,84.0,B
302269,20.7,78.0,2.0,100.0,A
514341,11.4,89.9,6.2,79.1,B
178662,22.0,91.0,5.1,100.0,A
875934,19.2,86.6,6.2,100.0,A
547062,7.0,66.8,7.7,90.5,A
270292,10.9,76.2,4.1,72.3,B
9799,14.2,82.6,5.9,78.3,B
165818,20.1,82.5,5.4,100.0,A
978249,18.7,83.3,2.4,99.2,A
847262,17.8,83.1,6.6,92.8,A
749340,15.0,78.6,8.4,96.4,A
345538,13.6,100.0,9.5,71.7,B
127423,19.3,83.7,6.3,100.0,A
424069,16.8,94.7,7.1,74.8,B
218758,16.8,97.8,8.8,100.0,A
223757,23.0,83.3,4.8,100.0,A
514955,21.7,89.0,7.8,100.0,A
193101,5.6,72.1,6.8,70.6,B
777898,20.0,67.0,6.5,97.7,A
245308,21.6,88.0,2.4,99.9,A
798825,23.9,67.5,6.9,100.0,A
954727,15.3,67.5,3.5,100.0,A
396895,28.9,97.4,7.6,100.0,A
992546,17.0,74.8,7.5,100.0,A
716587,14.9,68.9,8.8,87.6,A
484771,7.2,100.0,6.1,59.3,C
407577,9.2,100.0,6.8,78.9,B
618376,9.3,93.0,6.7,76.1,B
242166,20.7,85.6,6.9,96.5,A
113902,21.7,80.2,8.4,100.0,A
594453,18.5,78.8,8.2,94.9,A
618506,26.2,98.0,8.8,100.0,A
997823,6.3,77.8,5.6,64.5,C
896181,21.2,83.0,3.4,100.0,A
718490,27.1,81.2,7.3,100.0,A
592959,18.9,80.8,7.1,88.7,A
909892,0.0,100.0,4.8,44.7,D
823178,20.7,97.7,8.2,95.9,A
121614,15.8,70.6,2.6,100.0,A
243281,25.2,94.0,4.2,100.0,A
127665,17.8,87.7,2.8,85.6,A
525261,0.6,92.6,4.7,65.0,C
820838,24.8,64.6,3.9,100.0,A
578925,8.1,95.3,5.5,65.5,C
740838,31.2,78.0,4.7,100.0,A
356753,12.0,74.9,7.7,70.2,B
540257,16.6,78.5,1.3,100.0,A
871398,21.5,100.0,5.5,100.0,A
106226,18.1,93.6,6.0,95.5,A
55019,16.0,85.9,2.3,100.0,A
383015,25.7,98.8,8.1,100.0,A
495761,17.2,84.5,6.7,100.0,A
60331,17.9,96.2,6.4,82.5,B
301069,16.9,95.8,6.3,84.9,B
210681,7.7,89.8,6.5,69.8,C
684164,13.3,93.3,6.3,91.1,A
439309,18.1,86.4,7.8,65.2,C
775603,27.8,87.9,5.4,100.0,A
54415,16.5,63.7,3.7,73.5,B
906040,15.2,84.9,8.5,86.3,A
398797,20.2,96.9,5.6,100.0,A
408297,20.2,100.0,6.0,93.6,A
933371,13.5,100.0,10.0,96.6,A
195200,13.0,81.6,6.5,92.6,A
533855,19.7,98.0,4.9,86.9,A
966085,19.2,72.4,5.8,100.0,A
785691,22.9,85.8,1.6,100.0,A
277646,24.5,78.7,8.6,100.0,A
789604,19.3,100.0,5.8,96.5,A
196614,6.9,70.9,7.3,64.6,C
620992,8.1,89.9,1.8,54.5,D
554871,11.4,76.5,5.7,75.5,B
894171,11.0,100.0,10.0,69.9,C
965386,19.1,83.9,7.6,100.0,A
75471,14.1,91.9,5.9,92.0,A
554158,20.9,92.3,5.1,100.0,A
697367,11.8,74.3,9.6,82.3,B
905861,4.9,100.0,6.9,72.0,B
313965,19.6,72.5,7.9,100.0,A
835836,17.2,92.1,3.3,90.4,A
837847,16.5,87.7,7.8,81.6,B
817501,13.2,83.8,3.3,90.2,A
566918,9.1,100.0,4.9,71.5,B
642903,18.3,78.7,5.8,100.0,A
813426,17.3,81.3,7.2,86.1,A
630825,8.4,80.2,4.2,72.3,B
888212,12.5,88.3,4.2,96.7,A
787336,5.7,70.0,8.1,68.4,C
192678,15.5,86.3,8.4,74.8,B
800147,21.4,88.3,1.8,100.0,A
556661,21.5,83.8,5.0,86.5,A
930249,12.9,88.9,6.8,76.9,B
363680,15.9,85.3,7.9,86.2,A
406303,20.6,87.3,4.8,98.0,A
813655,23.8,67.6,8.3,100.0,A
943886,10.7,100.0,5.7,85.0,A
600731,21.2,67.6,5.0,100.0,A
431104,15.9,78.9,6.6,78.5,B
333586,18.3,87.5,4.8,95.0,A
358616,14.3,96.1,2.8,100.0,A
270776,15.1,85.8,7.1,91.1,A
602900,25.6,84.7,5.6,100.0,A
733374,8.7,100.0,6.2,86.7,A
769684,27.7,88.9,6.2,100.0,A
732746,12.5,96.4,5.1,73.8,B
907075,15.4,86.9,7.2,85.6,A
464455,15.5,83.9,3.4,96.3,A
240793,17.8,93.0,7.3,88.6,A
276763,20.4,93.1,3.8,97.0,A
17539,18.2,91.9,2.9,100.0,A
265880,20.1,81.7,8.8,91.4,A
367575,12.2,65.3,5.1,81.5,B
953013,0.0,87.0,8.2,60.1,C
112111,24.2,79.4,6.9,100.0,A
915735,16.1,89.4,5.3,99.9,A
966083,17.0,71.4,8.0,95.4,A
459278,1.1,90.4,5.9,52.3,D
850510,4.7,83.1,9.3,58.3,C
606170,14.0,92.0,7.4,81.1,B
76003,18.5,91.1,5.0,96.9,A
732094,8.2,96.7,7.7,76.2,B
218348,14.2,70.7,4.2,82.8,B
383551,12.4,60.8,5.3,89.2,A
747113,8.1,93.3,7.8,94.4,A
594022,13.1,78.9,2.8,81.0,B
317816,6.4,92.3,5.4,62.2,C
894771,1.7,74.8,5.3,51.4,D
240929,18.4,88.5,5.8,100.0,A
113213,14.1,100.0,5.7,83.9,B
408036,13.2,100.0,6.8,91.6,A
600194,13.5,91.8,3.3,80.4,B
750442,9.4,89.2,0.0,73.2,B
493474,8.8,92.9,6.0,75.5,B
347118,15.8,95.5,6.5,94.6,A
947301,9.5,100.0,4.3,67.7,C
845490,21.1,75.3,6.1,96.7,A
604610,13.2,94.6,7.6,60.4,C
626016,9.0,75.0,6.0,71.3,B
631991,9.3,72.3,8.1,74.5,B
361077,12.5,100.0,3.5,72.6,B
936449,11.0,85.8,7.7,85.5,A
364916,13.7,75.1,6.8,88.9,A
773956,14.8,72.8,3.1,73.3,B
900047,30.2,63.2,6.6,100.0,A
812752,33.7,94.4,7.1,100.0,A
374328,22.7,100.0,8.6,100.0,A
482043,12.8,83.3,8.3,83.1,B
256135,15.3,87.8,5.7,87.2,A
198950,15.1,76.5,8.3,94.2,A
765658,8.7,73.4,7.9,80.1,B
307381,9.5,78.6,3.2,80.2,B
335550,9.1,88.6,8.0,65.2,C
765771,14.1,85.1,4.4,72.5,B
19177,19.5,96.1,4.4,100.0,A
87270,9.7,91.4,6.3,76.2,B
689949,24.0,64.0,7.0,100.0,A
257440,13.4,77.1,7.1,88.3,A
64747,24.1,69.3,6.2,100.0,A
57599,26.7,80.3,7.3,100.0,A
558326,7.0,78.0,7.0,72.6,B
395102,6.1,65.4,6.0,65.2,C
370536,12.5,86.1,6.8,73.1,B
117220,1.4,77.6,8.0,63.0,C
17283,19.1,64.5,5.1,100.0,A
42223,13.6,91.5,5.2,81.9,B
698304,4.2,86.9,5.9,70.0,B
95126,12.5,91.0,5.0,89.2,A
223697,22.9,87.4,5.8,100.0,A
781038,11.2,83.2,6.0,76.7,B
566022,8.1,89.2,9.2,75.5,B
123495,10.1,87.2,5.0,71.1,B
424471,17.4,74.2,4.7,86.4,A
770584,16.6,73.4,4.7,70.3,B
278008,21.4,82.6,4.9,100.0,A
175737,12.6,72.5,5.1,94.1,A
157434,20.3,76.9,6.6,100.0,A
783380,17.1,71.7,7.0,96.0,A
253646,25.2,100.0,3.0,100.0,A
986364,10.1,78.9,10.0,81.5,B
179094,12.3,92.5,4.8,79.3,B
285827,9.4,90.0,2.7,63.0,C
571372,5.9,83.3,8.8,53.8,D
636928,18.4,89.2,7.0,99.0,A
683092,11.0,79.7,4.6,73.4,B
787784,10.2,88.9,7.2,89.7,A
776117,31.0,80.3,6.6,100.0,A
606336,10.2,68.3,3.6,71.0,B
8682,15.7,82.1,5.4,83.6,B
477625,7.5,67.4,6.2,70.2,B
169960,20.0,66.5,3.7,85.5,A
55626,23.0,86.3,3.3,100.0,A
449574,3.2,75.4,5.7,67.3,C
28783,23.5,75.3,4.9,100.0,A
41426,27.2,79.2,7.3,100.0,A
635808,13.9,100.0,3.5,89.8,A
355898,27.6,90.5,5.5,100.0,A
644608,16.8,74.8,6.0,89.3,A
378407,29.3,77.8,3.5,100.0,A
965413,11.9,84.4,3.4,77.2,B
48359,30.6,100.0,5.3,100.0,A
997731,17.3,84.3,6.6,77.6,B
814926,20.2,76.2,6.2,100.0,A
851792,36.4,96.6,7.7,100.0,A
261143,10.2,83.2,3.8,79.2,B
676981,22.5,74.4,5.1,100.0,A
554790,18.4,78.8,6.9,100.0,A
185932,9.6,83.9,5.8,62.4,C
92082,24.7,76.3,4.3,100.0,A
933154,12.6,74.6,7.3,69.6,C
246879,15.2,76.3,5.5,71.2,B
648425,1.4,82.5,5.3,53.1,D
20776,6.7,96.4,5.7,77.6,B
738996,5.6,74.5,7.0,67.0,C
877314,12.7,92.7,5.8,97.9,A
937681,14.7,69.0,6.8,100.0,A
667141,13.5,78.4,3.8,87.6,A
977564,21.5,89.9,7.8,97.0,A
495511,3.7,95.3,6.6,52.4,D
205958,5.6,88.9,7.1,59.6,C
756342,23.2,83.5,1.8,100.0,A
577142,13.7,100.0,6.3,76.2,B
756522,13.2,82.4,5.8,83.7,B
247237,17.1,73.9,6.4,98.3,A
210045,10.7,67.6,8.7,86.5,A
667831,19.4,83.8,7.9,96.8,A
440745,16.3,82.6,6.9,79.4,B
603078,14.0,78.8,4.4,93.9,A
854862,22.5,73.1,5.5,100.0,A
444522,20.4,84.9,7.7,100.0,A
707252,30.9,79.5,5.5,100.0,A
932538,20.7,83.0,8.3,89.2,A
753017,17.5,81.4,5.2,92.6,A
371469,21.0,84.1,7.0,99.6,A
332267,3.8,95.3,7.6,63.2,C
404215,11.3,74.3,5.5,80.3,B
207534,16.2,78.4,3.4,100.0,A
680443,19.3,100.0,4.4,93.8,A
386699,12.1,91.4,7.1,90.0,A
162731,6.7,100.0,4.1,59.7,C
891557,22.5,98.5,6.0,100.0,A
512427,14.9,80.0,5.1,78.7,B
811300,0.0,93.9,2.6,42.2,D
818898,24.8,95.3,5.8,100.0,A
651692,18.3,86.3,8.5,88.4,A
262822,21.7,77.0,8.7,95.8,A
455715,10.8,88.1,9.7,72.0,B
93351,6.9,97.4,5.9,61.2,C
539954,15.6,84.3,7.1,79.6,B
19710,16.6,78.5,3.5,86.9,A
917946,23.9,100.0,9.3,100.0,A
914580,13.9,85.0,9.6,95.8,A
744600,10.9,92.2,5.1,51.5,D
685991,1.8,91.9,5.3,56.7,C
821295,20.1,93.3,4.9,100.0,A
259418,21.6,86.9,9.6,100.0,A
3604,15.0,83.0,3.6,91.4,A
846988,10.0,69.6,5.6,94.4,A
828853,23.7,98.8,7.0,100.0,A
888611,20.5,84.2,8.3,96.4,A
787640,21.0,89.2,7.7,100.0,A
557151,19.3,91.2,7.3,93.5,A
296070,10.6,96.9,7.3,83.5,B
509333,6.5,100.0,7.9,70.6,B
456287,18.8,100.0,8.5,100.0,A
104358,7.7,90.0,6.0,66.7,C
667894,11.5,77.4,5.2,100.0,A
580303,7.9,67.3,4.3,73.8,B
431262,15.1,86.7,0.3,73.6,B
591223,11.7,78.8,6.7,73.5,B
247608,17.5,80.4,3.2,98.9,A
937398,14.1,74.0,4.0,90.4,A
224484,16.5,86.8,5.4,100.0,A
276161,9.6,87.6,4.3,80.2,B
786923,5.5,75.6,6.7,62.6,C
235454,0.4,83.9,7.0,36.4,F
489053,11.3,84.4,5.9,64.9,C
689447,12.8,93.2,5.3,80.9,B
712339,26.9,100.0,4.2,100.0,A
62943,8.3,71.3,4.5,61.9,C
703136,20.3,89.2,4.7,100.0,A
470900,0.0,71.8,5.1,52.1,D
323187,22.7,81.3,4.8,95.3,A
594066,22.3,85.7,6.5,100.0,A
779081,9.6,86.4,8.4,72.5,B
388176,9.8,73.7,5.4,88.1,A
926911,13.6,67.3,4.9,62.3,C
118704,13.3,73.5,5.0,61.0,C
650769,25.1,59.5,6.0,96.1,A
752832,14.8,76.9,5.7,66.8,C
169076,17.5,66.7,3.2,98.1,A
575839,13.3,100.0,6.1,84.4,B
641418,24.1,88.7,3.3,100.0,A
735675,8.8,83.0,3.4,84.2,B
211774,22.5,89.4,5.4,100.0,A
409766,11.9,68.8,6.0,100.0,A
870387,21.9,87.0,10.0,100.0,A
670392,21.9,68.6,4.8,100.0,A
526381,11.8,81.3,8.0,89.7,A
130069,22.8,91.1,3.1,97.9,A
692774,12.8,81.6,5.4,77.5,B
23723,17.8,83.0,7.4,87.4,A
418695,17.6,90.3,8.0,81.6,B
526832,14.8,80.1,4.3,84.2,B
155072,17.4,95.1,6.0,84.5,B
173310,29.3,89.5,6.1,100.0,A
946376,14.2,77.7,7.7,92.2,A
892656,15.7,79.0,3.3,100.0,A
53019,22.7,67.1,4.3,100.0,A
600970,13.2,78.2,8.6,73.7,B
492413,22.7,91.4,8.5,100.0,A
374209,15.9,81.2,5.4,95.6,A
554196,25.8,73.5,4.5,100.0,A
815430,4.0,59.1,8.0,61.3,C
869633,12.1,87.3,5.9,68.6,C
950837,7.1,83.0,3.8,51.1,D
835140,19.1,78.2,7.3,83.5,B
161198,16.4,90.1,1.1,100.0,A
467206,7.5,76.6,10.0,80.1,B
157406,25.2,83.4,6.4,100.0,A
597266,6.4,79.9,10.0,69.5,C
530302,21.0,97.1,5.2,100.0,A
861496,5.5,81.2,4.5,63.5,C
779459,23.2,70.3,6.1,100.0,A
207646,8.2,67.4,6.0,76.7,B
484437,13.3,76.7,5.7,97.2,A
802662,0.0,98.4,5.3,49.9,D
816847,15.3,80.3,5.4,89.8,A
107891,12.1,75.7,4.1,73.6,B
556850,14.0,80.9,7.2,60.5,C
878857,18.6,83.3,2.6,89.1,A
218094,20.3,87.1,4.2,99.9,A
957641,21.5,82.6,10.0,100.0,A
132177,20.0,91.3,8.1,100.0,A
195700,5.8,90.6,2.4,73.5,B
784973,28.5,100.0,6.3,100.0,A
675978,23.2,85.5,2.9,100.0,A
704335,24.6,95.8,2.4,100.0,A
812039,9.1,86.7,1.0,68.6,C
386133,18.6,84.0,7.6,100.0,A
938943,11.7,95.6,5.4,73.5,B
802361,5.6,81.3,6.7,71.0,B
909158,17.2,84.2,6.6,86.2,A
746076,16.0,95.8,3.8,77.6,B
877711,22.1,77.8,5.6,100.0,A
87105,0.0,96.8,7.8,48.6,D
